beta_para	beta_perp	delta_para	delta_perp	delta	beta	energy
0.0004467290256548	0.0004467290256548	0.001167861380785	0.0011630919909676	0.0011646817875734	0.0004467290256548	379.0
0.0004467065755641	0.0004467065884996	0.0011677353892854	0.0011629652634686	0.0011645553054075	0.0004467065841878	379.01
0.0004466841272208	0.000446684156601	0.0011676172076316	0.0011628463396895	0.0011644366290035	0.0004466841468076	379.02
0.0004466616806246	0.0004466617718747	0.0011675019623578	0.0011627303857414	0.0011643209112802	0.000446661741458	379.03
0.0004466392357754	0.0004466392945295	0.0011673886172108	0.0011626163185822	0.0011642070847917	0.0004466392749448	379.04
0.0004466167926729	0.0004466169132889	0.0011672766797851	0.0011625036453825	0.00116409465685	0.0004466168730836	379.05
0.000446594351317	0.0004465944848587	0.0011671658597722	0.0011623921162424	0.0011639833640857	0.0004465944403448	379.06
0.0004465719117075	0.0004465720616831	0.001167055964924	0.0011622814863941	0.0011638729792374	0.0004465720116912	379.07
0.0004465494738441	0.0004465496856671	0.001166946857805	0.0011621716539996	0.0011637633886014	0.0004465496150594	379.08
0.0004465270377269	0.0004465273113905	0.0011668384334685	0.0011620625582013	0.0011636545166237	0.0004465272201693	379.09
0.0004465046033554	0.0004465048445237	0.0011667305922984	0.0011619540406741	0.0011635462245489	0.0004465047641343	379.1
0.0004464822642692	0.0004464824737306	0.001166623337643	0.0011618460368143	0.0011634384704239	0.0004464824039101	379.11
0.0004464598333839	0.0004464601046764	0.0011665166171314	0.0011617385642765	0.0011633312485615	0.0004464600142456	379.12
0.000446437404244	0.000446437737361	0.001166410319456	0.0011616315794722	0.0011632244928001	0.000446437626322	379.13
0.0004464149768492	0.0004464152774746	0.0011663044252605	0.0011615249753975	0.0011631181253518	0.0004464151772661	379.14
0.0004463925511992	0.0004463929136411	0.0011661988855193	0.0011614187200393	0.0011630121085326	0.0004463927928272	379.15
0.000446370220809	0.0004463705515459	0.0011660937404828	0.0011613128546329	0.0011629064832495	0.0004463704413003	379.16
0.0004463477986435	0.0004463481911888	0.0011659889656483	0.001161207344699	0.0011628012183488	0.0004463480603403	379.17
0.0004463253782223	0.0004463257871784	0.0011658844702149	0.0011611021341718	0.0011626962461861	0.0004463256508597	379.18
0.0004463029595454	0.0004463034302992	0.0011657802352382	0.0011609972046635	0.0011625915481884	0.0004463032733812	379.19
0.0004462806361076	0.0004462810751574	0.0011656763131473	0.0011608925819394	0.0011624871590087	0.0004462809288075	379.2
0.0004462582209136	0.0004462586728621	0.0011655726885297	0.0011607882058244	0.0011623830333928	0.0004462585222126	379.21
0.0004462358074632	0.0004462363211974	0.0011654692777878	0.0011606840612282	0.0011622791334147	0.0004462361499527	379.22
0.0004462133957563	0.0004462139712697	0.0011653660674609	0.0011605801704728	0.0011621754694689	0.0004462137794319	379.23
0.0004461910792682	0.0004461916230787	0.0011652631128403	0.0011604765124907	0.0011620720459405	0.0004461914418085	379.24
0.0004461686710427	0.0004461692766243	0.0011651603836507	0.0011603730846652	0.0011619688509937	0.0004461690747638	379.25
0.0004461463580258	0.0004461468865344	0.0011650578693371	0.0011602698436185	0.0011618658521914	0.0004461467103649	379.26
0.0004461239532811	0.0004461245435551	0.0011649555778952	0.0011601667785651	0.0011617630450085	0.0004461243467971	379.27
0.000446101550279	0.0004461022023118	0.001164853415482	0.0011600639028972	0.0011616604070921	0.0004461019849675	379.28
0.0004460792424701	0.0004460799116746	0.0011647514590822	0.0011599612338902	0.0011615579756208	0.0004460796886064	379.29
0.0004460568429476	0.0004460575739003	0.0011646496832437	0.001159858762755	0.0011614557362512	0.0004460573302494	379.3
0.0004460345386081	0.0004460352378615	0.0011645480789942	0.0011597564469915	0.0011613536576591	0.000446035004777	379.31
0.0004460121425645	0.0004460129035579	0.0011644466392241	0.001159654290196	0.001161251739872	0.0004460126498935	379.32
0.0004459898416937	0.0004459905709896	0.0011643453576141	0.0011595522870206	0.0011611499772184	0.000445990327891	379.33
0.0004459674491283	0.0004459682401562	0.0011642442283426	0.0011594504304825	0.0011610483631025	0.0004459679764802	379.34
0.0004459451517255	0.0004459459110575	0.001164143245955	0.001159348704241	0.0011609468848124	0.0004459456579469	379.35
0.0004459227626376	0.0004459236325457	0.0011640424052779	0.0011592471366618	0.0011608455595338	0.0004459233425764	379.36
0.000445900468702	0.0004459013069135	0.0011639417013337	0.0011591457125794	0.0011607443754975	0.0004459010275097	379.37
0.0004458780830909	0.0004458790283588	0.0011638411292149	0.0011590444233041	0.0011606433252743	0.0004458787132695	379.38
0.0004458557926218	0.0004458567061925	0.0011637406837947	0.0011589432641738	0.0011605424040474	0.000445856401669	379.39
0.0004458334104867	0.0004458344346021	0.0011636403586505	0.001158842234325	0.0011604416091001	0.0004458340932303	379.4
0.0004458111234834	0.0004458121159007	0.0011635401314198	0.0011587413382799	0.0011603409359932	0.000445811785095	379.41
0.0004457888382103	0.0004457897989329	0.0011634400824479	0.001158640527536	0.0011602403791733	0.0004457894786921	379.42
0.0004457664612854	0.0004457675325327	0.001163340120834	0.0011585398425469	0.0011601399353093	0.0004457671754502	379.43
0.000445744179477	0.0004457452190288	0.0011632402426407	0.0011584392699798	0.0011600395942001	0.0004457448725115	379.44
0.0004457218993983	0.0004457229525843	0.0011631405305201	0.0011583387933395	0.0011599393723997	0.0004457226015223	379.45
0.0004456995276819	0.0004457006913703	0.0011630408941169	0.0011582384532437	0.0011598392668681	0.0004457003034742	379.46
0.0004456772510668	0.0004456783830598	0.0011629413283053	0.0011581382040363	0.0011597392454593	0.0004456780057288	379.47
0.0004456549761808	0.0004456561253031	0.0011628418987341	0.0011580380499112	0.0011596393328522	0.0004456557422623	379.48
0.0004456327030237	0.0004456338204546	0.001162742602163	0.0011579379789832	0.0011595395200431	0.0004456334479776	379.49
0.0004456103382479	0.0004456116114691	0.0011626433661643	0.0011578380207712	0.0011594398025689	0.000445611187062	379.5
0.0004455880685529	0.0004455893100796	0.0011625441874362	0.0011577381713334	0.001159340176701	0.0004455888962374	379.51
0.0004455658005864	0.0004455670592329	0.0011624451307842	0.0011576383858	0.001159240634128	0.0004455666396841	379.52
