theta,percentage
71.53153153153153,0.04707584538341744
71.44144144144144,0.0473091343730249
71.35135135135135,0.047551114473048176
71.26126126126127,0.04779309457307145
71.17117117117117,0.04803507467309473
71.08108108108108,0.04827705477311801
70.990990990991,0.048519034873141284
70.9009009009009,0.04876101497316456
70.8108108108108,0.049002995073187845
70.72072072072072,0.049244975173211115
70.63063063063063,0.04948784227203128
70.54054054054055,0.049730709370851445
70.45045045045045,0.049973576469671606
70.36036036036036,0.050216443568491774
70.27027027027027,0.05046071269766831
70.18018018018017,0.05070498182684485
70.09009009009009,0.05094925095602139
70.0,0.05119352008519792
69.90990990990991,0.05143778921437446
69.81981981981983,0.051682058343550996
69.72972972972973,0.05192632747272754
69.63963963963964,0.05217059660190407
69.54954954954955,0.05239196343919753
69.45945945945945,0.052613330276491
69.36936936936937,0.05283469711378446
69.27927927927928,0.05305606395107791
69.1891891891892,0.053262941583302484
69.0990990990991,0.05346981921552708
69.009009009009,0.05367669684775164
68.91891891891892,0.05388357447997622
68.82882882882883,0.0540904521122008
68.73873873873873,0.05429732974442538
68.64864864864865,0.05450420737664995
68.55855855855856,0.054711085008874526
68.46846846846847,0.05495054265140695
68.37837837837839,0.055190000293939355
68.28828828828829,0.05542945793647178
68.1981981981982,0.055668915579004184
68.10810810810811,0.055914694716073944
68.01801801801801,0.056160473853143704
67.92792792792793,0.05640625299021346
67.83783783783784,0.05665203212728322
67.74774774774775,0.056888238242907216
67.65765765765767,0.05712444435853123
67.56756756756756,0.057360650474155256
67.47747747747748,0.05759685658977927
67.38738738738739,0.05768946738371731
67.29729729729729,0.05778207817765535
67.2072072072072,0.05787468897159338
67.11711711711712,0.05796729976553142
67.02702702702703,0.05805991055946944
66.93693693693695,0.05815252135340748
66.84684684684684,0.058245132147345516
66.75675675675676,0.05833774294128355
66.66666666666667,0.05848424246822
66.57657657657657,0.058630741995156464
66.48648648648648,0.058777241522092925
66.3963963963964,0.05892374104902938
66.30630630630631,0.05920379091426629
66.21621621621622,0.0594838407795032
66.12612612612612,0.0597638906447401
66.03603603603604,0.06004394050997701
65.94594594594595,0.060323990375213916
65.85585585585585,0.060604040240450824
65.76576576576576,0.06088409010568774
65.67567567567568,0.06116413997092464
65.58558558558559,0.06142692699203889
65.4954954954955,0.06168971401315313
65.4054054054054,0.06195250103426737
65.31531531531532,0.06221528805538161
65.22522522522523,0.06246165432233038
65.13513513513513,0.06270802058927914
65.04504504504504,0.06295438685622792
64.95495495495496,0.06320075312317668
64.86486486486487,0.06344711939012544
64.77477477477478,0.06369348565707422
64.68468468468468,0.06393985192402299
64.5945945945946,0.06418621819097177
64.50450450450451,0.0644069507972241
64.41441441441441,0.06462768340347644
64.32432432432432,0.06484841600972878
64.23423423423424,0.06506914861598113
64.14414414414415,0.06528075737690085
64.05405405405406,0.06549236613782056
63.96396396396396,0.06570397489874027
63.873873873873876,0.06591558365965998
63.78378378378379,0.0661271924205797
63.693693693693696,0.06633880118149943
63.6036036036036,0.06655040994241915
63.513513513513516,0.06676201870333888
63.42342342342343,0.06694820617364898
63.333333333333336,0.06713439364395908
63.24324324324324,0.06732058111426918
63.153153153153156,0.0675067685845793
63.06306306306307,0.0676919656149955
62.972972972972975,0.06787716264541174
62.88288288288288,0.06806235967582797
62.792792792792795,0.0682475567062442
62.70270270270271,0.06844548210393653
62.612612612612615,0.06864340750162884
62.52252252252252,0.06884133289932116
62.432432432432435,0.06903925829701348
62.34234234234235,0.06929233995290221
62.252252252252255,0.06954542160879094
62.16216216216216,0.06979850326467968
62.072072072072075,0.07005158492056841
61.98198198198199,0.07030466657645713
61.891891891891895,0.07055774823234585
61.8018018018018,0.07081082988823459
61.711711711711715,0.07106391154412331
61.62162162162163,0.07130527669510367
61.531531531531535,0.071546641846084
61.44144144144144,0.07178800699706438
61.351351351351354,0.07202937214804471
61.26126126126127,0.07225405015567071
61.171171171171174,0.07247872816329672
61.08108108108108,0.07270340617092272
60.990990990990994,0.07292808417854872
60.9009009009009,0.07315276218617472
60.81081081081081,0.0733774401938007
60.72072072072072,0.07360211820142669
60.630630630630634,0.07382679620905269
60.54054054054054,0.0740575777417475
60.45045045045045,0.0742883592744423
60.36036036036036,0.0745191408071371
60.270270270270274,0.07474992233983191
60.18018018018018,0.0749841745044286
60.09009009009009,0.07521842666902527
60.0,0.07545267883362194
59.90990990990991,0.07568693099821863
59.81981981981982,0.0759211831628153
59.729729729729726,0.07615543532741197
59.63963963963964,0.07638968749200865
59.54954954954955,0.0766239396566053
59.45945945945946,0.07686279760312449
59.369369369369366,0.0771016555496437
59.27927927927928,0.07734051349616287
59.18918918918919,0.07757937144268208
59.0990990990991,0.07781896364429035
59.009009009009006,0.0780585558458986
58.91891891891892,0.07829814804750687
58.82882882882883,0.07853774024911515
58.73873873873874,0.07877603958042145
58.648648648648646,0.07901433891172778
58.55855855855856,0.07925263824303411
58.46846846846847,0.07949093757434043
58.37837837837838,0.07971575411535486
58.288288288288285,0.07994057065636932
58.1981981981982,0.08016538719738377
58.10810810810811,0.08039020373839821
58.01801801801802,0.08061502027941266
57.92792792792793,0.0808398368204271
57.83783783783784,0.08106465336144154
57.74774774774775,0.081289469902456
57.65765765765766,0.08150138194271651
57.56756756756757,0.081713293982977
57.47747747747748,0.0819252060232375
57.38738738738739,0.082137118063498
57.2972972972973,0.0823206402020998
57.20720720720721,0.08250416234070158
57.11711711711712,0.08268768447930339
57.02702702702703,0.08287120661790519
56.93693693693694,0.08305472875650699
56.84684684684685,0.08323825089510879
56.75675675675676,0.08342177303371058
56.66666666666667,0.08360529517231238
56.57657657657658,0.08379848187234819
56.48648648648649,0.08399166857238397
56.3963963963964,0.08418485527241977
56.30630630630631,0.08437804197245555
56.21621621621622,0.08457954469046944
56.12612612612613,0.0847810474084833
56.03603603603604,0.08498255012649718
55.94594594594595,0.08518405284451105
55.85585585585586,0.08538555556252495
55.76576576576577,0.08558705828053881
55.67567567567568,0.08578856099855268
55.58558558558559,0.08599006371656656
55.4954954954955,0.08633438734946332
55.4054054054054,0.08667871098236007
55.31531531531532,0.0870230346152568
55.22522522522522,0.08736735824815356
55.13513513513514,0.08775616708404659
55.04504504504504,0.08814497591993965
54.95495495495496,0.08853378475583266
54.86486486486486,0.08892259359172572
54.77477477477478,0.08931140242761874
54.68468468468468,0.08970021126351178
54.5945945945946,0.09008902009940481
54.5045045045045,0.09047782893529786
54.414414414414416,0.09052595207383875
54.32432432432432,0.09057407521237962
54.234234234234236,0.09062219835092047
54.14414414414414,0.09067032148946134
54.054054054054056,0.09071413215082054
53.96396396396396,0.09075794281217973
53.873873873873876,0.09080175347353892
53.78378378378378,0.09084556413489811
53.693693693693696,0.09094851172908473
53.6036036036036,0.09105145932327137
53.513513513513516,0.09115440691745799
53.42342342342342,0.09125735451164466
53.333333333333336,0.09157945662160352
53.24324324324324,0.09190155873156242
53.153153153153156,0.09222366084152127
53.06306306306306,0.09254576295148016
52.972972972972975,0.09286786506143904
52.88288288288288,0.09318996717139794
52.792792792792795,0.09351206928135683
52.7027027027027,0.09383417139131571
52.612612612612615,0.09411028697534166
52.52252252252252,0.09438640255936764
52.432432432432435,0.09466251814339359
52.34234234234234,0.09493863372741956
52.252252252252255,0.0951556237781032
52.16216216216216,0.09537261382878685
52.072072072072075,0.09558960387947046
51.98198198198198,0.0958065939301541
51.891891891891895,0.09602358398083777
51.8018018018018,0.0962405740315214
51.711711711711715,0.09645756408220504
51.62162162162162,0.09667455413288871
51.531531531531535,0.09687932147177916
51.44144144144144,0.09708408881066964
51.351351351351354,0.0972888561495601
51.26126126126126,0.09749362348845057
51.171171171171174,0.09769216416284264
51.08108108108108,0.0978907048372347
50.990990990990994,0.09808924551162675
50.9009009009009,0.09828778618601881
50.810810810810814,0.09848632686041087
50.72072072072072,0.09868486753480295
50.630630630630634,0.09888340820919503
50.54054054054054,0.09908194888358711
50.450450450450454,0.09938843429349428
50.36036036036036,0.09969491970340148
50.270270270270274,0.10000140511330867
50.18018018018018,0.10030789052321588
50.090090090090094,0.10062805906861091
50.0,0.10094822761400597
49.90990990990991,0.101268396159401
49.81981981981982,0.10158856470479606
49.72972972972973,0.10188404016133602
49.63963963963964,0.10217951561787603
49.54954954954955,0.10247499107441599
49.45945945945946,0.102770466530956
49.36936936936937,0.10287114095319508
49.27927927927928,0.10297181537543415
49.18918918918919,0.10307248979767322
49.0990990990991,0.1031731642199123
49.00900900900901,0.10327383864215135
48.91891891891892,0.10337451306439042
48.82882882882883,0.10347518748662951
48.73873873873874,0.10357586190886858
48.64864864864865,0.10373170337881978
48.55855855855856,0.103887544848771
48.46846846846847,0.10404338631872219
48.37837837837838,0.10419922778867341
48.28828828828829,0.10446336013005958
48.1981981981982,0.10472749247144578
48.10810810810811,0.10499162481283192
48.01801801801802,0.1052557571542181
47.92792792792793,0.10551988949560424
47.83783783783784,0.10578402183699041
47.74774774774775,0.10604815417837657
47.65765765765766,0.10631228651976274
47.56756756756757,0.10653494504314287
47.47747747747748,0.10675760356652299
47.38738738738739,0.10698026208990309
47.2972972972973,0.10720292061328321
47.20720720720721,0.10739332172265861
47.11711711711712,0.10758372283203402
47.02702702702703,0.10777412394140941
46.93693693693694,0.10796452505078484
46.84684684684685,0.10815492616016023
46.75675675675676,0.10834532726953564
46.66666666666667,0.10853572837891104
46.57657657657658,0.10872612948828646
46.48648648648649,0.10893174936704111
46.3963963963964,0.1091373692457958
46.30630630630631,0.10934298912455048
46.21621621621622,0.10954860900330517
46.12612612612613,0.10975833553411457
46.03603603603604,0.10996806206492397
45.94594594594595,0.11017778859573338
45.85585585585586,0.11038751512654277
45.76576576576577,0.11059686427637211
45.67567567567568,0.11080621342620146
45.58558558558559,0.11101556257603079
45.4954954954955,0.11122491172586016
45.40540540540541,0.11140444777826507
45.31531531531532,0.11158398383067003
45.22522522522523,0.11176351988307497
45.13513513513514,0.1119430559354799
45.04504504504505,0.11212259198788485
44.95495495495496,0.1123021280402898
44.86486486486487,0.11248166409269472
44.77477477477478,0.11266120014509969
44.68468468468469,0.11284409170559025
44.5945945945946,0.11302698326608084
44.50450450450451,0.1132098748265714
44.414414414414416,0.11339276638706197
44.32432432432433,0.11358643089456434
44.234234234234236,0.11378009540206671
44.14414414414415,0.11397375990956907
44.054054054054056,0.11416742441707144
43.96396396396397,0.1143610889245738
43.873873873873876,0.11455475343207618
43.78378378378378,0.11474841793957856
43.693693693693696,0.11494208244708093
43.6036036036036,0.11504887104429198
43.513513513513516,0.11515565964150307
43.42342342342342,0.11526244823871412
43.333333333333336,0.11536923683592515
43.24324324324324,0.11537506153739231
43.153153153153156,0.11538088623885942
43.06306306306306,0.11538671094032656
42.972972972972975,0.11539253564179366
42.88288288288288,0.1153983603432608
42.792792792792795,0.11540418504472792
42.7027027027027,0.11541000974619503
42.612612612612615,0.11541583444766217
42.52252252252252,0.11561262754929251
42.432432432432435,0.11580942065092287
42.34234234234234,0.11600621375255328
42.252252252252255,0.11620300685418364
42.16216216216216,0.11648660377407007
42.072072072072075,0.11677020069395647
41.98198198198198,0.11705379761384287
41.891891891891895,0.11733739453372927
41.8018018018018,0.11762099145361572
41.711711711711715,0.1179045883735021
41.62162162162162,0.11818818529338852
41.531531531531535,0.11847178221327494
41.44144144144144,0.11851808031995255
41.351351351351354,0.1185643784266301
41.26126126126126,0.1186106765333077
41.171171171171174,0.11865697463998529
41.08108108108108,0.11868051806594425
40.990990990990994,0.1187040614919032
40.9009009009009,0.11872760491786213
40.810810810810814,0.11875114834382107
40.72072072072072,0.11878445211457936
40.630630630630634,0.11881775588533762
40.54054054054054,0.11885105965609591
40.450450450450454,0.1188843634268542
40.36036036036036,0.11897889117862644
40.270270270270274,0.11907341893039868
40.18018018018018,0.11916794668217093
40.090090090090094,0.11926247443394314
40.0,0.1193570021857154
39.90990990990991,0.11945152993748764
39.81981981981982,0.1195460576892599
39.72972972972973,0.11964058544103214
39.63963963963964,0.11972870851966759
39.54954954954955,0.11981683159830302
39.45945945945946,0.11990495467693847
39.36936936936937,0.11999307775557393
39.27927927927928,0.12006993744352049
39.18918918918919,0.12014679713146703
39.0990990990991,0.12022365681941358
39.00900900900901,0.12030051650736014
38.91891891891892,0.12037737619530671
38.82882882882883,0.12045423588325328
38.73873873873874,0.12053109557119983
38.64864864864865,0.1206079552591464
38.55855855855856,0.12077225742010153
38.46846846846847,0.12093655958105667
38.37837837837838,0.12110086174201183
38.28828828828829,0.12126516390296696
38.1981981981982,0.12149086184284302
38.10810810810811,0.12171655978271909
38.01801801801802,0.12194225772259515
37.92792792792793,0.12216795566247121
37.83783783783784,0.12239365360234729
37.74774774774775,0.12261935154222334
37.65765765765766,0.12284504948209941
37.56756756756757,0.12307074742197548
37.47747747747748,0.12326735931072305
37.38738738738739,0.12346397119947063
37.2972972972973,0.1236605830882182
37.20720720720721,0.12385719497696579
37.11711711711712,0.12404709470006832
37.02702702702703,0.12423699442317088
36.93693693693694,0.12442689414627343
36.84684684684685,0.12461679386937598
36.75675675675676,0.12480635875496522
36.66666666666667,0.12499592364055441
36.57657657657658,0.12518548852614367
36.48648648648649,0.12537505341173288
36.3963963963964,0.12555602413448003
36.30630630630631,0.12573699485722714
36.21621621621622,0.12591796557997428
36.12612612612613,0.1260989363027214
36.03603603603604,0.12627990702546857
35.94594594594595,0.1264608777482157
35.85585585585586,0.12664184847096285
35.76576576576577,0.12682281919371
35.67567567567568,0.12696218066156348
35.58558558558559,0.1271015421294169
35.4954954954955,0.1272409035972704
35.40540540540541,0.12738026506512382
35.31531531531532,0.12740272434065694
35.22522522522523,0.12742518361619004
35.13513513513514,0.12744764289172314
35.04504504504505,0.12747010216725627
34.95495495495496,0.12749256144278936
34.86486486486487,0.12751502071832246
34.77477477477478,0.12753747999385556
34.68468468468469,0.1275599392693887
34.5945945945946,0.1276745356404149
34.50450450450451,0.12778913201144113
34.414414414414416,0.12790372838246733
34.32432432432433,0.12801832475349356
34.234234234234236,0.12822978319926898
34.14414414414415,0.12844124164504436
34.054054054054056,0.12865270009081978
33.96396396396397,0.12886415853659516
33.873873873873876,0.12907561698237055
33.78378378378379,0.12928707542814596
33.693693693693696,0.12949853387392132
33.60360360360361,0.1297099923196967
33.513513513513516,0.12993918523948456
33.42342342342343,0.13016837815927235
33.333333333333336,0.1303975710790602
33.24324324324325,0.13062676399884798
33.153153153153156,0.13086311293446537
33.06306306306307,0.13109946187008273
32.972972972972975,0.13133581080570012
32.88288288288289,0.13157215974131747
32.792792792792795,0.13180850867693486
32.70270270270271,0.13204485761255222
32.612612612612615,0.13228120654816958
32.52252252252253,0.13251755548378694
32.432432432432435,0.13273251006566264
32.34234234234235,0.1329474646475383
32.252252252252255,0.13316241922941396
32.16216216216216,0.13337737381128964
32.072072072072075,0.13359090210291585
31.98198198198198,0.13380443039454207
31.891891891891895,0.13401795868616828
31.8018018018018,0.1342314869777945
31.711711711711715,0.1344149525845184
31.62162162162162,0.13459841819124235
31.531531531531535,0.13478188379796627
31.44144144144144,0.1349653494046902
31.351351351351354,0.13499387655845618
31.26126126126126,0.13502240371222216
31.171171171171174,0.13505093086598816
31.08108108108108,0.13507945801975413
30.990990990990994,0.1351079851735201
30.9009009009009,0.1351365123272861
30.810810810810814,0.1351650394810521
30.72072072072072,0.13519356663481807
30.630630630630634,0.1352925865348141
30.54054054054054,0.13539160643481016
30.450450450450454,0.1354906263348062
30.36036036036036,0.13558964623480224
30.270270270270274,0.1358000901530329
30.18018018018018,0.13601053407126357
30.090090090090094,0.13622097798949429
30.0,0.13643142190772495
29.909909909909913,0.13664186582595567
29.81981981981982,0.13685230974418633
29.729729729729733,0.13706275366241702
29.63963963963964,0.1372731975806477
29.549549549549553,0.13743938648866227
29.45945945945946,0.13760557539667684
29.369369369369373,0.13777176430469143
29.27927927927928,0.137937953212706
29.189189189189193,0.1380761440530328
29.0990990990991,0.13821433489335966
29.009009009009013,0.13835252573368648
28.91891891891892,0.13849071657401332
28.828828828828833,0.13862890741434014
28.73873873873874,0.138767098254667
28.648648648648653,0.1389052890949938
28.55855855855856,0.13904347993532068
28.468468468468473,0.1393491035759538
28.37837837837838,0.13965472721658687
28.288288288288292,0.13996035085722
28.1981981981982,0.14026597449785314
28.108108108108112,0.1406040850997397
28.01801801801802,0.14094219570162628
27.927927927927932,0.14128030630351285
27.83783783783784,0.14161841690539945
27.747747747747752,0.1419400425773567
27.65765765765766,0.14226166824931397
27.567567567567572,0.14258329392127123
27.47747747747748,0.14290491959322849
27.387387387387392,0.14297927131624602
27.2972972972973,0.1430536230392636
27.20720720720721,0.14312797476228115
27.117117117117118,0.14320232648529868
27.02702702702703,0.14327667820831622
26.936936936936938,0.14335102993133378
26.84684684684685,0.1434253816543513
26.756756756756758,0.1434997333773689
26.66666666666667,0.1436384896392405
26.576576576576578,0.14377724590111213
26.48648648648649,0.14391600216298372
26.396396396396398,0.14405475842485532
26.30630630630631,0.14435312593519134
26.216216216216218,0.14465149344552733
26.12612612612613,0.14494986095586326
26.036036036036037,0.14524822846619928
25.94594594594595,0.14554659597653527
25.855855855855864,0.14584496348687126
25.765765765765764,0.14614333099720725
25.675675675675677,0.14644169850754324
25.58558558558559,0.14659657119811764
25.495495495495504,0.14675144388869202
25.405405405405403,0.14690631657926645
25.315315315315317,0.1470611892698408
25.22522522522523,0.14707956688795906
25.135135135135144,0.14709794450607733
25.045045045045043,0.14711632212419556
24.954954954954957,0.1471346997423138
24.86486486486487,0.14715307736043207
24.774774774774784,0.1471714549785503
24.684684684684683,0.14718983259666854
24.594594594594597,0.14720821021478678
24.50450450450451,0.14741440580481918
24.414414414414424,0.1476206013948516
24.324324324324323,0.14782679698488407
24.234234234234236,0.14803299257491653
24.14414414414415,0.14830603862952854
24.054054054054063,0.1485790846841406
23.963963963963963,0.14885213073875272
23.873873873873876,0.14912517679336476
23.78378378378379,0.1493982228479768
23.693693693693703,0.14967126890258886
23.603603603603602,0.14994431495720095
23.513513513513516,0.15021736101181302
23.42342342342343,0.15051091582444123
23.333333333333343,0.1508044706370695
23.243243243243242,0.15109802544969778
23.153153153153156,0.15139158026232605
23.06306306306307,0.1516859341174744
22.972972972972983,0.1519802879726228
22.882882882882882,0.1522746418277712
22.792792792792795,0.15256899568291957
22.70270270270271,0.1528347455084161
22.612612612612622,0.15310049533391262
22.52252252252252,0.15336624515940922
22.432432432432435,0.15363199498490573
22.34234234234235,0.15377379401524435
22.252252252252262,0.15391559304558294
22.16216216216216,0.15405739207592153
22.072072072072075,0.15419919110626013
21.98198198198199,0.1543409901365987
21.891891891891902,0.15448278916693725
21.8018018018018,0.15462458819727587
21.711711711711715,0.15476638722761443
21.621621621621628,0.15490398003413047
21.53153153153154,0.1550415728406464
21.44144144144144,0.15517916564716244
21.351351351351354,0.15531675845367843
21.261261261261268,0.15544836057778041
21.17117117117118,0.1555799627018824
21.08108108108108,0.15571156482598444
20.990990990990994,0.15584316695008643
20.900900900900908,0.15597476907418845
20.810810810810807,0.1561063711982905
20.72072072072072,0.1562379733223925
20.630630630630634,0.1563695754464945
20.540540540540547,0.1565405571524166
20.450450450450447,0.1567115388583388
20.36036036036036,0.15688252056426094
20.270270270270274,0.15705350227018305
20.180180180180187,0.1572468762873362
20.090090090090087,0.15744025030448935
20.0,0.15763362432164252
19.909909909909913,0.15782699833879568
19.819819819819827,0.15802037235594885
19.729729729729726,0.15821374637310204
19.63963963963964,0.1584071203902552
19.549549549549553,0.1586004944074084
19.459459459459467,0.15875839920859341
19.369369369369366,0.15891630400977852
19.27927927927928,0.15907420881096354
19.189189189189193,0.1592321136121486
19.099099099099107,0.15938436390064306
19.009009009009006,0.1595366141891376
18.91891891891892,0.1596888644776321
18.828828828828833,0.15984111476612656
18.738738738738746,0.16000679205770432
18.648648648648646,0.16017246934928211
18.55855855855856,0.16033814664085988
18.468468468468473,0.16050382393243762
18.378378378378386,0.16080952568474097
18.288288288288285,0.16111522743704434
18.1981981981982,0.1614209291893477
18.108108108108112,0.16172663094165105
18.018018018018026,0.16203233269395442
17.927927927927925,0.16233803444625783
17.83783783783784,0.1626437361985612
17.747747747747752,0.16294943795086453
17.657657657657666,0.16319656898781779
17.567567567567565,0.16344370002477104
17.47747747747748,0.16369083106172422
17.387387387387392,0.16393796209867745
17.297297297297305,0.1640562375618604
17.207207207207205,0.16417451302504335
17.117117117117118,0.16429278848822626
17.02702702702703,0.16441106395140917
16.936936936936945,0.16452933941459214
16.846846846846844,0.16464761487777507
16.756756756756758,0.164765890340958
16.66666666666667,0.16488416580414095
16.576576576576585,0.1650656239017113
16.486486486486484,0.16524708199928173
16.396396396396398,0.1654285400968521
16.30630630630631,0.16560999819442246
16.216216216216225,0.16584582274483783
16.126126126126124,0.16608164729525324
16.036036036036037,0.16631747184566859
15.945945945945951,0.16655329639608396
15.855855855855864,0.16678912094649936
15.765765765765764,0.16702494549691477
15.675675675675677,0.16726077004733014
15.58558558558559,0.16749659459774555
15.495495495495504,0.1677852330327516
15.405405405405403,0.16807387146775776
15.315315315315317,0.16836250990276386
15.22522522522523,0.16865114833776992
15.135135135135144,0.168956236999124
15.045045045045043,0.16926132566047805
14.954954954954957,0.1695664143218321
14.86486486486487,0.16987150298318612
14.774774774774784,0.17017659164454013
14.684684684684683,0.17048168030589422
14.594594594594597,0.17078676896724826
14.50450450450451,0.1710918576286023
14.414414414414424,0.17130400156187547
14.324324324324323,0.17151614549514865
14.234234234234236,0.1717282894284218
14.14414414414415,0.17194043336169496
14.054054054054063,0.17215140077942276
13.963963963963963,0.17236236819715064
13.873873873873876,0.17257333561487845
13.78378378378379,0.1727843030326063
13.693693693693703,0.17305007426067215
13.603603603603602,0.1733158454887381
13.513513513513516,0.173581616716804
13.42342342342343,0.1738473879448699
13.333333333333343,0.1743162556465415
13.243243243243242,0.17478512334821322
13.153153153153156,0.17525399104988487
13.063063063063069,0.1757228587515565
12.972972972972983,0.17619172645322817
12.882882882882882,0.17666059415489985
12.792792792792795,0.1771294618565715
12.702702702702709,0.17759832955824315
12.612612612612622,0.17789325224671715
12.522522522522522,0.17818817493519115
12.432432432432435,0.1784830976236651
12.342342342342349,0.17877802031213905
12.252252252252262,0.1788492994122161
12.162162162162161,0.17892057851229315
12.072072072072075,0.17899185761237013
