beta_para beta_perp delta_para delta_perp delta beta energy
0.000306186036212467 0.000306186036212467 0.0011569964375253183 0.001130018365790811 0.0011390110563689801 0.000306186036212467 379.5
0.0003061706575585842 0.0003061712358047746 0.00115688645736509 0.0011298966701023304 0.0011388932658565837 0.0003061710430560445 379.51
0.00030615537471974716 0.0003061564914569034 0.001156780864590239 0.0011297796088253042 0.0011387800274136157 0.0003061561192111847 379.52
0.00030614009306649114 0.0003061417482378595 0.0011566769660237499 0.0011296643235836233 0.001138668537730332 0.00030614119651407005 379.53
0.0003061248125986919 0.0003061269566912752 0.001156574156925318 0.0011295501601857828 0.0011385581590989612 0.0003061262419937474 379.54
0.00030610953331622624 0.00030611216081573577 0.0011564721759787368 0.001129436783584381 0.0011384485810491663 0.00030611128498256594 379.55
0.000306094160619544 0.0003060974209879711 0.0011563707901273525 0.0011293240551127491 0.0011383396334509503 0.0003060963341984954 379.56
0.0003060788837123582 0.00030608268228856533 0.001156269890366634 0.001129211887694786 0.0011382312219187353 0.00030608141609649633 379.57
0.00030606360799013423 0.00030606794471740146 0.0011561694671013624 0.0011291001773120865 0.0011381232739085118 0.00030606649914164573 379.58
0.00030604833345274833 0.00030605325771758504 0.0011560694422290828 0.0011289889079397094 0.001138015752702834 0.0003060516162959728 379.59
0.0003060330601000767 0.0003060384674980097 0.001155969768409282 0.0011288779919103073 0.0011379085840766323 0.00030603666503203203 379.6
0.00030601778793199597 0.00030602373331115734 0.0011558704097175971 0.0011287673553704953 0.0011378017068195293 0.0003060217515181035 379.61
0.00030600251694838236 0.00030600900025207916 0.001155771339162049 0.001128657016850624 0.0011376951242877656 0.0003060068391508469 379.62
0.00030598724714911234 0.0003059942683206581 0.0011556725524399832 0.0011285469395166392 0.0011375888104910874 0.00030599192793014286 379.63
0.00030597188397450106 0.0003059795375167774 0.0011555739609634057 0.0011284370989234314 0.0011374827196034228 0.0003059769863360186 379.64
0.00030595661654852856 0.0003059648078403201 0.0011554755468734064 0.0011283274655987173 0.0011373768260236137 0.0003059620774097229 379.65
0.0003059413503065283 0.00030595012871616125 0.001155377362404135 0.0011282180597630975 0.0011372711606434435 0.0003059472025796169 379.66
0.000305926085248377 0.00030593540129159687 0.0011552793735644168 0.0011281088781899887 0.0011371657099814648 0.0003059322959438569 379.67
0.00030591082137395095 0.00030592062011529993 0.001155181565509279 0.0011279998317641016 0.0011370604096791607 0.0003059173538681836 379.68
0.0003058955586831267 0.00030590589494765557 0.0011550839265295361 0.0011278909088104168 0.0011369552480501232 0.00030590244952614595 379.69
0.0003058802971757806 0.00030589122032142953 0.0011549864465708489 0.0011277821746496688 0.0011368502652900623 0.00030588757927287985 379.7
0.0003058650368517893 0.0003058764974047443 0.0011548891167353285 0.0011276736070250102 0.0011367454435951164 0.00030587267722042595 379.71
0.00030584977771102917 0.000305861775614665 0.0011547919290210938 0.0011275651496635859 0.0011366407427827552 0.00030585777631345307 379.72
0.0003058345197533769 0.0003058471043578464 0.0011546948761431183 0.0011274568396378918 0.001136536185139634 0.0003058429094896899 379.73
0.00030581926297870905 0.00030583238481802664 0.0011545979513948165 0.0011273486690941685 0.0011364317631943845 0.00030582801087158744 379.74
