beta_para	beta_perp	delta_para	delta_perp	delta	beta	energy
0.332900923182308017	0.332900923182308017	-0.153240628879890012	-0.153240628879890012	-0.153240628879890012	0.332900923182308017	10.000000000000000000
0.339129798288573980	0.339129798288573980	-0.175793875442630004	-0.175793875442630004	-0.175793875442630004	0.339129798288573980	10.161699999999999733
0.345477050972301025	0.345477050972301025	-0.120822786496306997	-0.120822786496306997	-0.120822786496306997	0.345477050972301025	10.326100000000000279
0.351954230748512009	0.351954230748512009	-0.094840489907328199	-0.094840489907328199	-0.094840489907328199	0.351954230748512009	10.493100000000000094
0.358559637197910008	0.358559637197910008	-0.080308980008661005	-0.080308980008661005	-0.080308980008661005	0.358559637197910008	10.662800000000000722
0.365617397880826978	0.365617397880826978	-0.071885628898840301	-0.071885628898840301	-0.071885628898840301	0.365617397880826978	10.835300000000000153
0.373764154918635017	0.373764154918635017	-0.066647566341174302	-0.066647566341174302	-0.066647566341174302	0.373764154918635017	11.010600000000000165
0.382120307465880993	0.382120307465880993	-0.063172654210962201	-0.063172654210962201	-0.063172654210962201	0.382120307465880993	11.188599999999999213
0.391296760996225013	0.391296760996225013	-0.060949648017910897	-0.060949648017910897	-0.060949648017910897	0.391296760996225013	11.369600000000000151
0.402019094782617992	0.402019094782617992	-0.058562663530596699	-0.058562663530596699	-0.058562663530596699	0.402019094782617992	11.553499999999999659
0.413031651703196001	0.413031651703196001	-0.054999018945732697	-0.054999018945732697	-0.054999018945732697	0.413031651703196001	11.740399999999999281
0.424349853343037986	0.424349853343037986	-0.049212876604827600	-0.049212876604827600	-0.049212876604827600	0.424349853343037986	11.930300000000000793
0.432144110067818998	0.432144110067818998	-0.042445468258567501	-0.042445468258567501	-0.042445468258567501	0.432144110067818998	12.123200000000000642
0.439144202798668004	0.439144202798668004	-0.036574688404158201	-0.036574688404158201	-0.036574688404158201	0.439144202798668004	12.319300000000000139
0.446290287202438019	0.446290287202438019	-0.030774350542677201	-0.030774350542677201	-0.030774350542677201	0.446290287202438019	12.518599999999999284
0.453599559026363008	0.453599559026363008	-0.023814819339420101	-0.023814819339420101	-0.023814819339420101	0.453599559026363008	12.721000000000000085
0.458851050747142997	0.458851050747142997	-0.016310386414640800	-0.016310386414640800	-0.016310386414640800	0.458851050747142997	12.926800000000000068
0.464189333378169977	0.464189333378169977	-0.008831280575726999	-0.008831280575726999	-0.008831280575726999	0.464189333378169977	13.135899999999999466
0.469722554597521991	0.469722554597521991	0.000635161814148300	0.000635161814148300	0.000635161814148300	0.469722554597521991	13.348300000000000054
0.470908615591337010	0.470908615591337010	0.010591962098817000	0.010591962098817000	0.010591962098817000	0.470908615591337010	13.564199999999999591
0.471361811788208018	0.471361811788208018	0.018915208812010500	0.018915208812010500	0.018915208812010500	0.471361811788208018	13.783599999999999852
0.471852093374210024	0.471852093374210024	0.026642165374307501	0.026642165374307501	0.026642165374307501	0.471852093374210024	14.006600000000000605
0.472390774640631006	0.472390774640631006	0.034635479032678100	0.034635479032678100	0.034635479032678100	0.472390774640631006	14.233100000000000307
0.472342386773167977	0.472342386773167977	0.043581539979961802	0.043581539979961802	0.043581539979961802	0.472342386773167977	14.463300000000000267
0.470048370986979991	0.470048370986979991	0.053020622183910800	0.053020622183910800	0.053020622183910800	0.470048370986979991	14.697300000000000253
0.465000751806668000	0.465000751806668000	0.060868335202371698	0.060868335202371698	0.060868335202371698	0.465000751806668000	14.935000000000000497
0.460049502939748001	0.460049502939748001	0.066556233588566105	0.066556233588566105	0.066556233588566105	0.460049502939748001	15.176500000000000767
0.455184628794005008	0.455184628794005008	0.070931502560245802	0.070931502560245802	0.070931502560245802	0.455184628794005008	15.422000000000000597
0.450409086033434991	0.450409086033434991	0.074056178593780400	0.074056178593780400	0.074056178593780400	0.450409086033434991	15.671400000000000219
0.446164679187184998	0.446164679187184998	0.075717225228496401	0.075717225228496401	0.075717225228496401	0.446164679187184998	15.900000000000000355
0.445705858508044006	0.445705858508044006	0.075869188111575295	0.075869188111575295	0.075869188111575295	0.445705858508044006	15.924899999999999167
0.441844925414986989	0.441844925414986989	0.075792164444526494	0.075792164444526494	0.075792164444526494	0.441844925414986989	16.100000000000001421
0.440047407309130001	0.440047407309130001	0.075338346489938895	0.075338346489938895	0.075338346489938895	0.440047407309130001	16.182500000000000995
0.431259560599446978	0.431259560599446978	0.064698225776985599	0.064698225776985599	0.064698225776985599	0.431259560599446978	16.444199999999998596
0.434672267211941021	0.434672267211941021	0.027191369984988702	0.027191369984988702	0.027191369984988702	0.434672267211941021	16.710200000000000387
0.540605252516384027	0.540605252516384027	0.049593673979631603	0.049593673979631603	0.049593673979631603	0.540605252516384027	16.980499999999999261
0.522837618470195054	0.522837618470195054	0.116822130348931005	0.116822130348931005	0.116822130348931005	0.522837618470195054	17.255099999999998772
0.505839464498616054	0.505839464498616054	0.147424672069802004	0.147424672069802004	0.147424672069802004	0.505839464498616054	17.534199999999998454
0.489101999079450012	0.489101999079450012	0.169493182885211008	0.169493182885211008	0.169493182885211008	0.489101999079450012	17.817799999999998306
0.471260069329810016	0.471260069329810016	0.186361302137859008	0.186361302137859008	0.186361302137859008	0.471260069329810016	18.106000000000001648
0.454175037020760008	0.454175037020760008	0.199179771505535008	0.199179771505535008	0.199179771505535008	0.454175037020760008	18.398900000000001143
0.437818008951020021	0.437818008951020021	0.209524276968855006	0.209524276968855006	0.209524276968855006	0.437818008951020021	18.696400000000000574
0.421877385118792025	0.421877385118792025	0.218005808233453002	0.218005808233453002	0.218005808233453002	0.421877385118792025	18.998799999999999244
