beta_para beta_perp delta_para delta_perp delta beta energy
0.000517751848123584 0.000517751848123584 0.0014426746804183904 0.0014426746804183904 0.0014426746804183904 0.000517751848123584 252.5
0.0005176878740468987 0.0005176878740468987 0.0014420066113913397 0.0014420066113913397 0.0014420066113913397 0.0005176878740468987 252.5162687695477
0.0005176240939692374 0.0005176240939692374 0.001441344124555327 0.001441344124555327 0.001441344124555327 0.0005176240939692374 252.53253753909542
0.000517560242609985 0.000517560242609985 0.0014406836789219856 0.0014406836789219856 0.0014406836789219856 0.000517560242609985 252.5488063086431
0.0005174963090057004 0.0005174963090057004 0.0014400243487550108 0.0014400243487550108 0.0014400243487550108 0.0005174963090057004 252.5650750781908
0.0005174324926081899 0.0005174324926081899 0.0014393657782148666 0.0014393657782148666 0.0014393657782148666 0.0005174324926081899 252.5813438477385
0.0005173687307836319 0.0005173687307836319 0.0014387078713319881 0.0014387078713319881 0.0014387078713319881 0.0005173687307836319 252.59761261728622
0.000517304848295784 0.000517304848295784 0.0014380503827536376 0.0014380503827536376 0.0014380503827536376 0.000517304848295784 252.61388138683392
0.0005172411330599773 0.0005172411330599773 0.001437393228036598 0.001437393228036598 0.001437393228036598 0.0005172411330599773 252.63015015638163
0.0005171773440190595 0.0005171773440190595 0.0014367364050853185 0.0014367364050853185 0.0014367364050853185 0.0005171773440190595 252.6464189259293
0.0005171134939357011 0.0005171134939357011 0.0014360797127104298 0.0014360797127104298 0.0014360797127104298 0.0005171134939357011 252.66268769547702
0.0005170497714697613 0.0005170497714697613 0.0014354231251225778 0.0014354231251225778 0.0014354231251225778 0.0005170497714697613 252.67895646502473
0.0005169861301567124 0.0005169861301567124 0.0014347667470655317 0.0014347667470655317 0.0014347667470655317 0.0005169861301567124 252.69522523457243
0.0005169223217765545 0.0005169223217765545 0.0014341104380752832 0.0014341104380752832 0.0014341104380752832 0.0005169223217765545 252.71149400412014
0.0005168586279143076 0.0005168586279143076 0.0014334540980708301 0.0014334540980708301 0.0014334540980708301 0.0005168586279143076 252.72776277366782
0.0005167950042236009 0.0005167950042236009 0.0014327978312507015 0.0014327978312507015 0.0014327978312507015 0.0005167950042236009 252.74403154321553
0.0005167313353455306 0.0005167313353455306 0.0014321416067304487 0.0014321416067304487 0.0014321416067304487 0.0005167313353455306 252.76030031276323
0.0005166676051726054 0.0005166676051726054 0.0014314852924136306 0.0014314852924136306 0.0014314852924136306 0.0005166676051726054 252.77656908231094
0.000516604016997791 0.000516604016997791 0.0014308289132111008 0.0014308289132111008 0.0014308289132111008 0.000516604016997791 252.79283785185865
0.0005165404093962622 0.0005165404093962622 0.0014301725180811 0.0014301725180811 0.0014301725180811 0.0005165404093962622 252.80910662140636
0.0005164767961628839 0.0005164767961628839 0.0014295160258026827 0.0014295160258026827 0.0014295160258026827 0.0005164767961628839 252.82537539095404
0.0005164132434632695 0.0005164132434632695 0.0014288594536655517 0.0014288594536655517 0.0014288594536655517 0.0005164132434632695 252.84164416050174
0.0005163496302200769 0.0005163496302200769 0.0014282027762202328 0.0014282027762202328 0.0014282027762202328 0.0005163496302200769 252.85791293004945
0.0005162860157891302 0.0005162860157891302 0.0014275458996545075 0.0014275458996545075 0.0014275458996545075 0.0005162860157891302 252.87418169959716
0.0005162225119262099 0.0005162225119262099 0.0014268888724236256 0.0014268888724236256 0.0014268888724236256 0.0005162225119262099 252.89045046914487
0.0005161589657852713 0.0005161589657852713 0.0014262316889889035 0.0014262316889889035 0.0014262316889889035 0.0005161589657852713 252.90671923869255
0.0005160954721579741 0.0005160954721579741 0.001425574295586583 0.001425574295586583 0.001425574295586583 0.0005160954721579741 252.92298800824025
0.0005160319886109172 0.0005160319886109172 0.0014249166919657094 0.0014249166919657094 0.0014249166919657094 0.0005160319886109172 252.93925677778796
0.0005159685185823813 0.0005159685185823813 0.001424258834411393 0.001424258834411393 0.001424258834411393 0.0005159685185823813 252.95552554733567
0.0005159050596821292 0.0005159050596821292 0.0014236006763153647 0.0014236006763153647 0.0014236006763153647 0.0005159050596821292 252.97179431688338
0.0005158416132403112 0.0005158416132403112 0.0014229421483557088 0.0014229421483557088 0.0014229421483557088 0.0005158416132403112 252.98806308643108
0.0005157781789742829 0.0005157781789742829 0.001422283133896282 0.001422283133896282 0.001422283133896282 0.0005157781789742829 253.00433185597876
0.0005157146998783596 0.0005157146998783596 0.0014216231118475877 0.0014216231118475877 0.0014216231118475877 0.0005157146998783596 253.02060062552647
0.0005156527195043017 0.0005156527195043017 0.001420962331857151 0.001420962331857151 0.001420962331857151 0.0005156527195043017 253.03686939507418
0.0005155921025588248 0.0005155921025588248 0.0014203020380420342 0.0014203020380420342 0.0014203020380420342 0.0005155921025588248 253.05313816462188
0.00051553156847863 0.00051553156847863 0.0014196424589613566 0.0014196424589613566 0.0014196424589613566 0.00051553156847863 253.0694069341696
0.0005154709977458231 0.0005154709977458231 0.0014189831436584772 0.0014189831436584772 0.0014189831436584772 0.0005154709977458231 253.08567570371727
0.0005154104140369483 0.0005154104140369483 0.0014183238923904113 0.0014183238923904113 0.0014183238923904113 0.0005154104140369483 253.10194447326498
0.000515349922669817 0.000515349922669817 0.0014176646721779848 0.0014176646721779848 0.0014176646721779848 0.000515349922669817 253.1182132428127
0.0005152894312258073 0.0005152894312258073 0.0014170054594622207 0.0014170054594622207 0.0014170054594622207 0.0005152894312258073 253.1344820123604
0.0005152290278144432 0.0005152290278144432 0.0014163462381088351 0.0014163462381088351 0.0014163462381088351 0.0005152290278144432 253.1507507819081
