beta_para	beta_perp	delta_para	delta_perp	delta	beta	energy
9.470966787293468e-05	9.470966787293468e-05	0.00036900019116	0.000370952472532	0.0003703017120747	9.470966787293464e-05	671.5
9.470698683179437e-05	9.470704851742304e-05	0.0003689650620618	0.0003709186172465	0.0003702674321849	9.47070279555468e-05	671.5100219096487
9.470434212711086e-05	9.470441080731004e-05	0.0003689309209772	0.0003708857542167	0.0003702341431369	9.470438791391032e-05	671.5200438192973
9.47016612408995e-05	9.470181051733924e-05	0.0003688971473911	0.0003708532638563	0.0003702012250346	9.4701760758526e-05	671.5300657289459
9.46989804725378e-05	9.469917320155792e-05	0.0003688635813983	0.0003708210068203	0.0003701685316796	9.469910895855122e-05	671.5400876385946
9.469630022049768e-05	9.46965729738631e-05	0.0003688301594203	0.0003707889175472	0.0003701359981715	9.469648205607464e-05	671.5501095482432
9.46936556629963e-05	9.469393605236676e-05	0.0003687968695891	0.0003707569573867	0.0003701035947875	9.469384258924327e-05	671.5601314578919
9.469097524705603e-05	9.469133588694076e-05	0.0003687636845877	0.0003707251000794	0.0003700712949155	9.469121567364586e-05	671.5701533675406
9.46882955864468e-05	9.46886993596828e-05	0.000368730551915	0.0003706933267926	0.0003700390685	9.468856476860412e-05	671.5801752771891
9.468565113903816e-05	9.468609925651857e-05	0.0003686974886924	0.0003706616227666	0.0003700069114085	9.468594988402508e-05	671.5901971868378
9.468297107545694e-05	9.46834627072218e-05	0.0003686644800693	0.0003706299786119	0.000369974812431	9.468329882996684e-05	671.6002190964865
9.46802920061734e-05	9.468084454336274e-05	0.0003686314793905	0.0003705983657432	0.000369942736959	9.468066036429964e-05	671.6102410061352
9.467764766883836e-05	9.467822684417463e-05	0.000368598501386	0.0003705667877549	0.0003699106922986	9.467803378572922e-05	671.6202629157838
9.467496795755376e-05	9.467560891012462e-05	0.0003685655004215	0.0003705352143193	0.00036987864302	9.467539525926766e-05	671.6302848254325
9.46723927652682e-05	9.467304494070756e-05	0.0003685324381579	0.0003705036381199	0.0003698465714659	9.467282754889445e-05	671.6403067350811
9.467001847419758e-05	9.46705669806592e-05	0.0003684994588576	0.0003704721115774	0.0003698145606708	9.467038414517198e-05	671.6503286447297
9.466761573025318e-05	9.466810053885396e-05	0.000368466604554	0.0003704406560863	0.0003697826389088	9.466793893598705e-05	671.6603505543784
9.466520790642934e-05	9.466563455338351e-05	0.0003684337800521	0.0003704092391583	0.0003697507527895	9.466549233773212e-05	671.6703724640271
9.466285528414695e-05	9.46631862656662e-05	0.0003684010034262	0.0003703778536805	0.0003697189035957	9.466307593849312e-05	671.6803943736757
9.466045411719954e-05	9.466072013603016e-05	0.0003683682409574	0.0003703464670001	0.0003696870583192	9.466063146308665e-05	671.6904162833243
9.46581394330076e-05	9.465832086019916e-05	0.0003683354588413	0.0003703150549424	0.0003696551895754	9.465826038446864e-05	671.700438192973
9.465593428780838e-05	9.465605550003296e-05	0.0003683027516706	0.0003702837092999	0.0003696233900901	9.46560150959581e-05	671.7104601026216
9.46537155956536e-05	9.465377720371775e-05	0.0003682701286161	0.0003702524602701	0.0003695916830521	9.465375666769636e-05	671.7204820122703
9.465152426577971e-05	9.465150575868625e-05	0.0003682375603073	0.0003702212598914	0.0003695600266967	9.46515119277174e-05	671.730503921919
9.464932130055502e-05	9.464924119990152e-05	0.0003682050397021	0.0003701901035136	0.0003695284155764	9.464926790011936e-05	671.7405258315675
9.464714754609375e-05	9.464698743816302e-05	0.0003681725685167	0.0003701589928814	0.0003694968514265	9.464704080747324e-05	671.7505477412162
9.464494625554356e-05	9.46447287548396e-05	0.0003681401441744	0.0003701279266655	0.0003694653325018	9.464480125507424e-05	671.7605696508649
9.464274379630771e-05	9.464245813503904e-05	0.0003681077357726	0.0003700968873845	0.0003694338368472	9.464255335546192e-05	671.7705915605135
9.464057347554044e-05	9.464019933460437e-05	0.0003680753715013	0.0003700658735427	0.0003694023728622	9.464032404824972e-05	671.7806134701622
9.463835541013087e-05	9.46379348045707e-05	0.0003680430357492	0.0003700348834703	0.0003693709342299	9.46380750064241e-05	671.7906353798109
9.46361647012712e-05	9.463569394852796e-05	0.0003680107107151	0.0003700039268862	0.0003693395214958	9.463585086610903e-05	671.8006572894594
9.463396291691182e-05	9.463342909393462e-05	0.0003679784057034	0.0003699730033157	0.0003693081374449	9.463360703492704e-05	671.8106791991081
9.46317926301043e-05	9.463115959498474e-05	0.0003679461283393	0.0003699420858516	0.0003692767666808	9.463137060669126e-05	671.8207011087568
9.462960140684196e-05	9.462891889291654e-05	0.0003679138846505	0.0003699111971181	0.0003692454262955	9.462914639755836e-05	671.8307230184055
9.46274072806788e-05	9.462664756589812e-05	0.0003678816534756	0.0003698803378036	0.0003692141096942	9.462690080415836e-05	671.840744928054
9.462521701463064e-05	9.462436660374894e-05	0.0003678494397325	0.0003698494714862	0.000369182794235	9.462465007404283e-05	671.8507668377027
9.462301607283358e-05	9.462212605618528e-05	0.0003678172332912	0.0003698186223822	0.0003691514926852	9.462242272840136e-05	671.8607887473514
9.462084582765736e-05	9.461986838352742e-05	0.0003677850482784	0.0003697878044335	0.0003691202190485	9.46201941982374e-05	671.870810657
9.461864522260002e-05	9.461760512459651e-05	0.00036775288012	0.0003697569936441	0.0003690889558028	9.4617951823931e-05	671.8808325666487
9.46164715867885e-05	9.461535266945618e-05	0.0003677207237859	0.0003697261950093	0.0003690577046015	9.461572564190027e-05	671.8908544762974
9.461427472550133e-05	9.46130952721741e-05	0.0003676885805796	0.0003696954089842	0.0003690264661827	9.461348842328317e-05	671.9008763859459
9.461210451319247e-05	9.461084815982403e-05	0.0003676564514815	0.0003696646326174	0.0003689952389054	9.461126694428018e-05	671.9108982955946
9.460990458149752e-05	9.460861098930577e-05	0.0003676243318791	0.0003696338797778	0.0003689640304783	9.4609042186703e-05	671.9209202052433
9.460773438562116e-05	9.460635249497632e-05	0.0003675922176681	0.0003696031355023	0.0003689328295576	9.460681312519128e-05	671.9309421148919
9.460554851399056e-05	9.460412219767969e-05	0.0003675601130993	0.0003695724052272	0.0003689016411846	9.460459763644996e-05	671.9409640245406
9.460340094246232e-05	9.460186679616085e-05	0.0003675280331706	0.000369541691354	0.0003688704719595	9.460237817826132e-05	671.9509859341892
9.460120168289009e-05	9.459962675932812e-05	0.0003674959668053	0.0003695109872815	0.0003688393137894	9.460015173384876e-05	671.9610078438378
9.459903151879232e-05	9.459736466372444e-05	0.0003674638961284	0.0003694802914256	0.0003688081596599	9.45979202820804e-05	671.9710297534865
9.459684663594358e-05	9.459511500233112e-05	0.0003674318310261	0.000369449594186	0.000368777006466	9.459569221353528e-05	671.9810516631352
9.45946987751207e-05	9.459287308161458e-05	0.0003673997871324	0.0003694189152365	0.0003687458725351	9.459348164611662e-05	671.9910735727838
